Date,AUDCAD=X,AUDCHF=X,AUDEUR=X,AUDGBP=X,AUDJPY=X,AUDNZD=X,AUDUSD=X,CADAUD=X,CADCHF=X,CADEUR=X,CADGBP=X,CADJPY=X,CADNZD=X,CHFAUD=X,CHFCAD=X,CHFEUR=X,CHFGBP=X,CHFJPY=X,CHFNZD=X,EURAUD=X,EURCAD=X,EURCHF=X,EURGBP=X,EURJPY=X,EURNZD=X,EURUSD=X,GBPAUD=X,GBPCAD=X,GBPCHF=X,GBPEUR=X,GBPJPY=X,GBPNZD=X,GBPUSD=X,JPYAUD=X,JPYCAD=X,JPYCHF=X,JPYEUR=X,JPYGBP=X,JPYNZD=X,NZDAUD=X,NZDCAD=X,NZDCHF=X,NZDEUR=X,NZDGBP=X,NZDJPY=X,NZDUSD=X,USDCAD=X,USDCHF=X,USDJPY=X
2014-06-30,1.00409996509552,0.8388000130653381,0.6899999976158142,0.5526000261306763,95.497802734375,1.0724999904632568,0.9417082667350769,0.9954500198364258,0.835099995136261,0.6870200037956238,0.5503000020980835,95.072998046875,1.0680999755859375,1.1912000179290771,1.1966999769210815,0.822350025177002,0.6586999893188477,113.81449890136719,1.27839994430542,1.4486000537872314,1.4550000429153442,1.2157000303268433,0.8008999824523926,138.38999938964844,1.5541000366210938,1.3644425868988037,1.808500051498413,1.8164000511169434,1.517699956893921,1.2482999563217163,172.75900268554688,1.9408999681472778,1.7034034729003906,0.010470000095665455,0.01051000040024519,0.00874400045722723,0.0072200000286102295,0.005789999850094318,0.011230000294744968,0.9313799738883972,0.9355999827384949,0.7815999984741211,0.6430000066757202,0.5148400068283081,88.99400329589844,0.8775778412818909,1.0665500164031982,0.890999972820282,101.44300079345703
2014-07-01,1.00600004196167,0.8357999920845032,0.6886000037193298,0.5509999990463257,95.4751968383789,1.0753999948501587,0.9429514408111572,0.9938099980354309,0.8306999802589417,0.684149980545044,0.5476400256156921,94.91500091552734,1.069000005722046,1.1953999996185303,1.2031999826431274,0.823419988155365,0.6590800285339355,114.19999694824219,1.2863999605178833,1.4521499872207642,1.4610999822616577,1.2141300439834595,0.8002099990844727,138.68499755859375,1.5616999864578247,1.3693565130233765,1.8140000104904175,1.8258999586105347,1.5168999433517456,1.249400019645691,173.27000427246094,1.9515000581741333,1.710981011390686,0.010470000095665455,0.010529999621212482,0.008729999884963036,0.007209999952465296,0.005770000163465738,0.011260000057518482,0.9289399981498718,0.9349300265312195,0.7767500281333923,0.6399000287055969,0.5120999813079834,88.75,0.8762706518173218,1.0671000480651855,0.8867300152778625,101.29000091552734
2014-07-02,1.0092699527740479,0.8422600030899048,0.6937000155448914,0.5533999800682068,96.36229705810547,1.0830399990081787,0.9492168426513672,0.99031001329422,0.8342300057411194,0.6871600151062012,0.5482800006866455,95.45999908447266,1.0728000402450562,1.1868000030517578,1.198099970817566,0.8235200047492981,0.6571400165557861,114.41000366210938,1.2856999635696411,1.441159963607788,1.4551600217819214,1.2139999866485596,0.7976999878883362,138.9239959716797,1.5610300302505493,1.3680826425552368,1.8062399625778198,1.8238699436187744,1.5214999914169312,1.2532999515533447,174.12100219726562,1.9565399885177612,1.7148540019989014,0.010370000265538692,0.010470000095665455,0.008724999614059925,0.007199999876320362,0.005739999935030937,0.011239999905228615,0.9226999878883362,0.9317799806594849,0.7774999737739563,0.6403999924659729,0.5109000205993652,88.97000122070312,0.8762706518173218,1.0633800029754639,0.8874800205230713,101.54000091552734
2014-07-03,1.0061299800872803,0.8388800024986267,0.6909000277519226,0.5496000051498413,96.06300354003906,1.0760600566864014,0.9434852004051208,0.9934200048446655,0.8334699869155884,0.6864500045776367,0.546209990978241,95.45600128173828,1.069000005722046,1.1916999816894531,1.1992000341415405,0.8235200047492981,0.6551499962806702,114.51000213623047,1.2822999954223633,1.4470499753952026,1.4562300443649292,1.2139999866485596,0.7955099940299988,139.03199768066406,1.5572700500488281,1.3652995824813843,1.8186899423599243,1.830299973487854,1.525820016860962,1.256700038909912,174.7469940185547,1.9573500156402588,1.7160900831222534,0.010409999638795853,0.010470000095665455,0.008728999644517899,0.007189999800175428,0.00571999978274107,0.01119999960064888,0.9286900162696838,0.9348800182342529,0.7792500257492065,0.6419000029563904,0.510699987411499,89.2509994506836,0.8765778541564941,1.0666600465774536,0.8891900181770325,101.83000183105469
2014-07-04,0.9943000078201294,0.8349000215530396,0.6869999766349792,0.5450000166893005,95.52690124511719,1.0683000087738037,0.935016393661499,1.0052000284194946,0.8396400213241577,0.6906899809837341,0.548009991645813,96.04399871826172,1.0742000341415405,1.1966999769210815,1.1904000043869019,0.8223699927330017,0.6525599956512451,114.37999725341797,1.2790000438690186,1.455299973487854,1.4475300312042236,1.2157000303268433,0.7933300137519836,139.07000732421875,1.5550999641418457,1.3610072135925293,1.8341000080108643,1.8243900537490845,1.532099962234497,1.260200023651123,175.2729949951172,1.9601999521255493,1.7152658700942993,0.010459999553859234,0.010409999638795853,0.008755000308156013,0.007189999800175428,0.00570000009611249,0.011180000379681587,0.9350900053977966,0.9301000237464905,0.781000018119812,0.6425999999046326,0.5098999738693237,89.38200378417969,0.8746610283851624,1.0636500120162964,0.8932700157165527,102.18000030517578
2014-07-07,0.9965999722480774,0.8373000025749207,0.6886000037193298,0.5454300045967102,95.57099914550781,1.0712000131607056,0.9360666275024414,1.0027999877929688,0.839900016784668,0.6908800005912781,0.5472099781036377,95.86799621582031,1.0746999979019165,1.1933000087738037,1.1899000406265259,0.8222299814224243,0.6512600183486938,114.08439636230469,1.2790000438690186,1.4514000415802002,1.447100043296814,1.21589994430542,0.7921000123023987,138.75100708007812,1.554900050163269,1.3588433265686035,1.8322999477386475,1.8265999555587769,1.5348999500274658,1.262030005455017,175.16200256347656,1.9631999731063843,1.7151482105255127,0.010459999553859234,0.01042999979108572,0.00875999964773655,0.007209999952465296,0.005710000172257423,0.011210000142455101,0.932699978351593,0.9298999905586243,0.7813000082969666,0.6424099802970886,0.5089300274848938,89.16500091552734,0.8735150694847107,1.065000057220459,0.8948000073432922,102.11000061035156
2014-07-08,1.001099944114685,0.8374099731445312,0.6887000203132629,0.5468999743461609,95.41999816894531,1.0711899995803833,0.9372949600219727,0.9985799789428711,0.8359000086784363,0.6877700090408325,0.5461900234222412,95.2699966430664,1.0694999694824219,1.1937999725341797,1.1957000494003296,0.8225700259208679,0.6532899737358093,113.94999694824219,1.279099941253662,1.4515299797058105,1.4534000158309937,1.215399980545044,0.7940000295639038,138.52999877929688,1.5548299551010132,1.360618233680725,1.82778000831604,1.8299000263214111,1.5302000045776367,1.2590999603271484,174.41000366210938,1.9578499794006348,1.713443636894226,0.010479999706149101,0.010490000247955322,0.008786000311374664,0.0072200000286102295,0.0057299998588860035,0.011219999752938747,0.9329800009727478,0.9344000220298767,0.7811999917030334,0.6428999900817871,0.5104600191116333,89.052001953125,0.8751968741416931,1.0681999921798706,0.8931999802589417,101.80000305175781
2014-07-09,1.00409996509552,0.8400599956512451,0.691100001335144,0.5490000247955322,95.48899841308594,1.0699000358581543,0.9410879015922546,0.9954900145530701,0.8360999822616577,0.6880900263786316,0.5466600060462952,95.04499816894531,1.0649000406265259,1.1899000406265259,1.1952999830245972,0.8224999904632568,0.6535699963569641,113.6500015258789,1.2732000350952148,1.4466999769210815,1.4529000520706177,1.215499997138977,0.7943999767303467,138.13999938964844,1.5476000308990479,1.3617113828659058,1.8206000328063965,1.8286000490188599,1.5295000076293945,1.2583400011062622,173.89500427246094,1.9479999542236328,1.7140311002731323,0.010470000095665455,0.010520000010728836,0.00875999964773655,0.007240000180900097,0.005750000011175871,0.01119999960064888,0.9339500069618225,0.9381999969482422,0.784600019454956,0.6456999778747559,0.5130000114440918,89.19999694824219,0.8795074820518494,1.067229986190796,0.8924999833106995,101.45999908447266
2014-07-10,1.0029799938201904,0.8390799760818481,0.6902300119400024,0.5489000082015991,95.63400268554688,1.0673400163650513,0.941974401473999,0.9964900016784668,0.8362500071525574,0.6881200075149536,0.5471500158309937,95.32099914550781,1.063599944114685,1.1914000511169434,1.195199966430664,0.8226699829101562,0.6541699767112732,113.97000122070312,1.2714999914169312,1.4483000040054321,1.4529199600219727,1.215309977531433,0.7950299978256226,138.52699279785156,1.546030044555664,1.3642936944961548,1.8212499618530273,1.8273099660873413,1.5283000469207764,1.2574000358581543,174.21099853515625,1.944219946861267,1.715854525566101,0.010449999943375587,0.010490000247955322,0.008805000223219395,0.0072200000286102295,0.005739999935030937,0.011149999685585499,0.936240017414093,0.9395599961280823,0.7857400178909302,0.6466000080108643,0.51419997215271,89.5739974975586,0.8823789358139038,1.0649399757385254,0.890749990940094,101.53500366210938
2014-07-11,0.9993299841880798,0.8377699851989746,0.6898000240325928,0.5478000044822693,95.05899810791016,1.0648399591445923,0.9387027025222778,1.0003000497817993,0.8380900025367737,0.6901400089263916,0.5481299757957458,95.0979995727539,1.065000057220459,1.1931999921798706,1.1927000284194946,0.8232600092887878,0.6539000272750854,113.44999694824219,1.2705999612808228,1.4493900537490845,1.448699951171875,1.214419960975647,0.794189989566803,137.80099487304688,1.543619990348816,1.3605072498321533,1.8246400356292725,1.8239200115203857,1.5288599729537964,1.2589000463485718,173.48599243164062,1.9433000087738037,1.713091492652893,0.010520000010728836,0.01051000040024519,0.008793000131845474,0.007259999867528677,0.005760000087320805,0.01119999960064888,0.9384199976921082,0.938289999961853,0.7864300012588501,0.6474000215530396,0.5142199993133545,89.24099731445312,0.881212592124939,1.06482994556427,0.8925899863243103,101.28299713134766
2014-07-14,1.0061999559402466,0.8371000289916992,0.6897000074386597,0.5478000044822693,95.0823974609375,1.0643999576568604,0.9383503198623657,0.9933599829673767,0.8317899703979492,0.6851900219917297,0.5443500280380249,94.47599792480469,1.0575000047683716,1.193600058555603,1.201799988746643,0.8235599994659424,0.6542999744415283,113.55999755859375,1.2710000276565552,1.4493999481201172,1.4589999914169312,1.2138999700546265,0.7943000197410583,137.8699951171875,1.5429999828338623,1.360377550125122,1.8244999647140503,1.836400032043457,1.527999997138977,1.2584500312805176,173.52999877929688,1.9427000284194946,1.7122994661331177,0.01051000040024519,0.010579999536275864,0.00877199973911047,0.007249999791383743,0.005760000087320805,0.011189999990165234,0.938979983329773,0.9451199769973755,0.7861499786376953,0.6474199891090393,0.5144000053405762,89.30899810791016,0.8811349272727966,1.0727299451828003,0.8925099968910217,101.37000274658203
2014-07-15,1.0062999725341797,0.8373000025749207,0.6894999742507935,0.5494999885559082,95.3395004272461,1.0654000043869019,0.9394081830978394,0.9932900071144104,0.8317999839782715,0.6849600076675415,0.5460500121116638,94.71399688720703,1.0586999654769897,1.1934000253677368,1.2014000415802002,0.8231099843978882,0.6561700105667114,113.83999633789062,1.2721999883651733,1.4499000310897827,1.4596500396728516,1.2145999670028687,0.7971000075340271,138.28799438476562,1.5450999736785889,1.3621751070022583,1.8187999725341797,1.8307000398635864,1.5234999656677246,1.2542999982833862,173.47000122070312,1.9385000467300415,1.708788275718689,0.010479999706149101,0.01054999977350235,0.008801000192761421,0.007230000104755163,0.005760000087320805,0.011169999837875366,0.9376599788665771,0.9437999725341797,0.7853999733924866,0.6467999815940857,0.5156000256538391,89.43199920654297,0.881212592124939,1.0714999437332153,0.8916000127792358,101.5199966430664
2014-07-16,1.0073000192642212,0.8384900093078613,0.6898999810218811,0.5460000038146973,95.18000030517578,1.072950005531311,0.9363296031951904,0.9924299716949463,0.8321499824523926,0.684689998626709,0.5420500040054321,94.49500274658203,1.0649000406265259,1.1924999952316284,1.201200008392334,0.8225700259208679,0.6512500047683716,113.5,1.2793999910354614,1.4492000341415405,1.4601000547409058,1.215399980545044,0.7914999723434448,137.97000122070312,1.5542000532150269,1.3572019338607788,1.8305000066757202,1.844099998474121,1.5350799560546875,1.263100028038025,174.28199768066406,1.9642900228500366,1.7143837213516235,0.010499999858438969,0.010579999536275864,0.008825000375509262,0.007249999791383743,0.005739999935030937,0.011269999668002129,0.9315299987792969,0.9386000037193298,0.7811999917030334,0.6428999900817871,0.5088300108909607,88.71199798583984,0.8729050755500793,1.0759199857711792,0.8954499959945679,101.66000366210938
2014-07-17,1.0057799816131592,0.8410500288009644,0.692300021648407,0.5464900135993958,95.17759704589844,1.0744999647140503,0.9366803765296936,0.9940199851989746,0.8360499739646912,0.6882200241088867,0.5432999730110168,94.62300109863281,1.0678999423980713,1.1887999773025513,1.1957000494003296,0.8229799866676331,0.6496999859809875,113.15979766845703,1.2769999504089355,1.444100022315979,1.452589988708496,1.2148000001907349,0.7892100214958191,137.48699951171875,1.5519499778747559,1.3529969453811646,1.8293999433517456,1.839900016784668,1.5389000177383423,1.266700029373169,174.16299438476562,1.9656000137329102,1.7139723300933838,0.010499999858438969,0.01056000031530857,0.00886599998921156,0.007269999943673611,0.005739999935030937,0.01128000020980835,0.9301300048828125,0.9358000159263611,0.7824000120162964,0.6440200209617615,0.5084999799728394,88.55999755859375,0.8716875910758972,1.07368004322052,0.8979799747467041,101.62999725341797
2014-07-18,1.006019949913025,0.8392800092697144,0.6913999915122986,0.5468000173568726,94.58000183105469,1.0781999826431274,0.9351038336753845,0.9938099980354309,0.8341000080108643,0.6871899962425232,0.5434600114822388,94.02999877929688,1.0714999437332153,1.190999984741211,1.1983000040054321,0.8237900137901306,0.6514300107955933,112.73999786376953,1.2843999862670898,1.4458999633789062,1.4547699689865112,1.2136000394821167,0.7907000184059143,136.8350067138672,1.5595799684524536,1.3518811464309692,1.8280999660491943,1.8394500017166138,1.5346599817276,1.2640600204467773,173.0030059814453,1.971560001373291,1.7095186710357666,0.010569999925792217,0.01063000038266182,0.008855000138282776,0.007309999782592058,0.005779999773949385,0.011389999650418758,0.9267799854278564,0.9325000047683716,0.7781000137329102,0.6408299803733826,0.5070000290870667,87.71199798583984,0.8670019507408142,1.07614004611969,0.8978099822998047,101.2300033569336
